class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,angle_knee,angle_hip,angle_spine
up,0.2824804186820984,0.109036386013031,-0.390727698802948,0.9999554753303528,0.2956289052963257,0.088422916829586,-0.4168117344379425,0.9999459981918336,0.3041009902954101,0.0861709788441658,-0.4168422520160675,0.9999570250511168,0.3127111792564392,0.0837775841355323,-0.4170292317867279,0.9999586939811708,0.2777720093727112,0.0914008393883705,-0.3600044548511505,0.9999246001243592,0.2742031514644623,0.0912583246827125,-0.3598199188709259,0.9998956322669984,0.2711953520774841,0.0911970138549804,-0.3599657416343689,0.9998620748519896,0.3586097955703735,0.0822235718369484,-0.3737117648124695,0.9999393224716188,0.3101690411567688,0.0909621119499206,-0.1121789366006851,0.9998909831047058,0.316874235868454,0.1241397932171821,-0.3612834215164184,0.9999599456787108,0.2949737310409546,0.1266242712736129,-0.2862293422222137,0.9998759627342224,0.5206189751625061,0.1645255833864212,-0.3241762220859527,0.9999867081642152,0.367396742105484,0.1811527907848358,0.118327684700489,0.99846750497818,0.6765003204345703,0.2821033895015716,-0.7963775992393494,0.9972937107086182,0.4046066701412201,0.3017691969871521,0.4404059648513794,0.0395614057779312,0.6235018372535706,0.1551438868045807,-1.2021864652633667,0.989992380142212,0.3784155249595642,0.3644651472568512,0.6651649475097656,0.0939866825938224,0.6180050373077393,0.1192587986588478,-1.2714496850967407,0.9784007668495178,0.3675143122673034,0.3807602226734161,0.704350471496582,0.1109577417373657,0.5974538922309875,0.1139702275395393,-1.2128106355667114,0.977607488632202,0.3591136038303375,0.3788483142852783,0.6551570296287537,0.111037939786911,0.5884665250778198,0.1256236582994461,-1.1857563257217407,0.9704511761665344,0.3684801459312439,0.3755783438682556,0.6465257406234741,0.1177844628691673,0.5277373194694519,0.4513707160949707,-0.1777506023645401,0.9998767971992492,0.4184909760951996,0.4538159370422363,0.1776482164859771,0.998284101486206,0.5378755331039429,0.6587629318237305,-0.1933483481407165,0.9958313703536988,0.406461626291275,0.6223608255386353,0.4558233022689819,0.8588845133781433,0.590130090713501,0.8720176815986633,-0.2828406393527984,0.9970189332962036,0.3761230409145355,0.7818104028701782,0.7456045150756836,0.9254881143569946,0.638612687587738,0.9022858738899232,-0.3035602271556854,0.961206078529358,0.4035745561122894,0.8110062479972839,0.7639057040214539,0.8260181546211243,0.463474839925766,0.9378395676612854,-0.577579915523529,0.9944701194763184,0.2129061371088028,0.8248997330665588,0.6783047318458557,0.9587424993515016,171.16986108702372,171.96327788458808,5.939838420398231
up,0.2808908224105835,0.1090379580855369,-0.376264214515686,0.9999554753303528,0.2940348088741302,0.088424265384674,-0.4070334434509277,0.9999462366104126,0.3024657964706421,0.0861709490418434,-0.4070672690868377,0.99995756149292,0.3108526170253753,0.0837800130248069,-0.4072630107402801,0.9999589920043944,0.2769257128238678,0.0914072394371032,-0.3493790328502655,0.9999247193336488,0.2737632393836975,0.091268353164196,-0.3492360413074493,0.9998967051506042,0.271054059267044,0.091207705438137,-0.3494095802307129,0.9998624920845032,0.3563312888145447,0.0822218060493469,-0.375201016664505,0.9999403953552246,0.3101686537265777,0.0909184589982032,-0.1127815917134285,0.999893605709076,0.3155945241451263,0.1241278350353241,-0.3537398874759674,0.99996018409729,0.2945114076137543,0.1266243755817413,-0.2772528827190399,0.9998762011528016,0.5213029384613037,0.1643892973661422,-0.3259921371936798,0.9999869465827942,0.3669978082180023,0.1814039945602417,0.1142488270998001,0.9984779357910156,0.6742674708366394,0.2819795906543731,-0.7947107553482056,0.9973537921905518,0.402940422296524,0.3003407716751098,0.4461609721183777,0.0392705537378788,0.6212816834449768,0.1551377475261688,-1.1981866359710691,0.9901871085166932,0.3704819083213806,0.3437620997428894,0.6812356114387512,0.0944764018058776,0.6156938672065735,0.1192667111754417,-1.2666701078414917,0.9788397550582886,0.3580864071846008,0.3563709557056427,0.7184383273124695,0.1121520325541496,0.5965996980667114,0.1139387264847755,-1.2101536989212036,0.9780996441841124,0.3501319587230682,0.3538276851177215,0.670660674571991,0.1122428476810455,0.58786541223526,0.1256132274866104,-1.1822584867477417,0.9711795449256896,0.3592732548713684,0.3515169024467468,0.6629000306129456,0.1189918145537376,0.527250349521637,0.4515449702739715,-0.1775363981723785,0.9998774528503418,0.4182042479515075,0.4539741575717926,0.177451878786087,0.9982855916023254,0.5385758876800537,0.6594347953796387,-0.195203348994255,0.9959803819656372,0.4062521159648895,0.623053252696991,0.4513696432113647,0.8635977506637573,0.5902193784713745,0.8720217943191528,-0.2833258807659149,0.9970890879631042,0.3761171996593475,0.7819508910179138,0.7340211868286133,0.9278480410575868,0.6385964155197144,0.9022809267044068,-0.303939551115036,0.9621899127960204,0.4035618901252746,0.8110167980194092,0.7512708306312561,0.8315548896789551,0.4658341407775879,0.9382926225662231,-0.5794669985771179,0.9945343136787416,0.2129623293876648,0.8249868154525757,0.6626904010772705,0.959748387336731,171.3843279887318,171.69225729890428,5.83030992222188
up,0.2788906991481781,0.1092985793948173,-0.3597936928272247,0.9999550580978394,0.291394293308258,0.0888751223683357,-0.3902416527271271,0.9999462962150574,0.299883097410202,0.0865534394979476,-0.3902749121189117,0.9999575018882751,0.308223694562912,0.0841055288910865,-0.3904767036437988,0.9999591708183287,0.2748965620994568,0.0918287262320518,-0.3333544135093689,0.999924659729004,0.2721644639968872,0.0916663855314254,-0.3331868946552276,0.999896228313446,0.2698808014392853,0.0915618687868118,-0.3333693742752075,0.9998628497123718,0.3533320724964142,0.0824448466300964,-0.3672084510326385,0.9999405741691588,0.3096043467521667,0.0910525768995285,-0.1054283082485199,0.999894917011261,0.3137655854225158,0.1243523210287094,-0.338518738746643,0.999960482120514,0.293168842792511,0.1268688440322876,-0.2628378570079803,0.9998774528503418,0.5214999318122864,0.1642820984125137,-0.3211634457111358,0.9999870657920836,0.365890771150589,0.182188868522644,0.1142669469118118,0.9984833002090454,0.6723830103874207,0.2819958627223968,-0.7824331521987915,0.9973415732383728,0.4014701843261719,0.3002704083919525,0.4428665339946747,0.0386231280863285,0.6183604001998901,0.155145525932312,-1.1675585508346558,0.9901018738746644,0.369641363620758,0.3440465331077575,0.6604945063591003,0.0925381332635879,0.6123176217079163,0.1194746643304824,-1.235007643699646,0.978650450706482,0.3576921224594116,0.3571647405624389,0.6917179226875305,0.1099520400166511,0.594743013381958,0.1139915660023689,-1.179497480392456,0.9779083728790284,0.3502874672412872,0.3553130328655243,0.6442131400108337,0.110098622739315,0.5864207744598389,0.1256380379199981,-1.1518229246139526,0.9708608388900756,0.3591893911361694,0.3525544703006744,0.6413251757621765,0.1168712973594665,0.5269033908843994,0.4512545466423034,-0.1749992221593856,0.9998775720596312,0.4176505506038666,0.4539411664009094,0.174972578883171,0.998300313949585,0.5386373996734619,0.6594328880310059,-0.198950245976448,0.996019184589386,0.4060705900192261,0.6232596635818481,0.450596809387207,0.8642210364341736,0.5902491807937622,0.8720260262489319,-0.2986293733119964,0.9971331357955932,0.3761244416236877,0.7819672226905823,0.729782223701477,0.9282310605049132,0.6385651230812073,0.9022685289382936,-0.3218944370746612,0.9622017741203308,0.4035534560680389,0.8108906745910645,0.7467874884605408,0.8314599394798279,0.4667989611625671,0.9386226534843444,-0.6105037927627563,0.9946076273918152,0.2132211029529571,0.8249908089637756,0.6553319692611694,0.9600860476493835,171.4035340349057,171.57804878379204,5.841636847628647
up,0.2713161706924438,0.1097522303462028,-0.3461448848247528,0.9999544024467468,0.2815641462802887,0.0898321717977523,-0.3762767910957336,0.9999465942382812,0.2903207838535309,0.0874221548438072,-0.3763198852539062,0.999957263469696,0.2988890707492828,0.0848614498972892,-0.3765231966972351,0.9999596476554872,0.2677356302738189,0.0927925705909729,-0.3199083507061004,0.9999245405197144,0.2660482227802276,0.0926832407712936,-0.31973597407341,0.9998953342437744,0.264643520116806,0.0926389768719673,-0.3199141919612884,0.9998650550842284,0.3446550965309143,0.0828886032104492,-0.3534988164901733,0.9999409317970276,0.305756002664566,0.0919292941689491,-0.0944235101342201,0.9998984336853028,0.3076130747795105,0.124745637178421,-0.3238448798656463,0.9999616742134094,0.2872262597084045,0.127494066953659,-0.2487868666648864,0.9998819231987,0.5214281678199768,0.1633278876543045,-0.3030482232570648,0.999987542629242,0.3626178503036499,0.1844681948423385,0.1161951944231987,0.9985478520393372,0.6686112284660339,0.2822161316871643,-0.7446746230125427,0.9972302913665771,0.3998802006244659,0.3047559857368469,0.4216868281364441,0.037484798580408,0.6104286313056946,0.1560769379138946,-1.1193355321884155,0.9894983172416688,0.3693733811378479,0.3569808602333069,0.5931662321090698,0.0883753672242164,0.6025077700614929,0.1218331679701805,-1.1841909885406494,0.9774278402328492,0.3596670925617218,0.3727729618549347,0.6217960715293884,0.1049857437610626,0.5865145325660706,0.1155640035867691,-1.1242550611495972,0.976608395576477,0.3518581688404083,0.3713004291057586,0.5751922130584717,0.1051829829812049,0.5785760283470154,0.1272262036800384,-1.101677417755127,0.9689481854438782,0.3602466583251953,0.3668262958526611,0.5743563771247864,0.1120146885514259,0.5268007516860962,0.4501335918903351,-0.1729550808668136,0.9998804330825806,0.4163559377193451,0.4536238610744476,0.1729688942432403,0.9983799457550048,0.5385421514511108,0.6594776511192322,-0.2097292691469192,0.9960970282554626,0.4057173430919647,0.6247557997703552,0.4485136270523071,0.863290011882782,0.5902541875839233,0.872425377368927,-0.3138383030891418,0.9971988201141356,0.3761103451251983,0.782146155834198,0.7279176712036133,0.9282674193382264,0.6381740570068359,0.9024277925491332,-0.338020771741867,0.961545467376709,0.4033668339252472,0.8106945753097534,0.7449986338615417,0.8290032744407654,0.466741532087326,0.9388941526412964,-0.6283521056175232,0.9947346448898317,0.2134325206279754,0.8249825239181519,0.6474424600601196,0.9605841040611268,171.23211922009693,171.50727131044442,6.068995099144816
up,0.2696505486965179,0.1099046021699905,-0.348506361246109,0.9999545216560364,0.2799746692180633,0.09007278829813,-0.3786357641220093,0.9999470114707948,0.2889033257961273,0.0876254290342331,-0.3786821663379669,0.9999573826789856,0.2977066934108734,0.0850255861878395,-0.3788847029209137,0.9999600052833556,0.2665480673313141,0.0930663719773292,-0.3222335278987884,0.999925136566162,0.2650017440319061,0.0929903835058212,-0.3220610320568084,0.9998956322669984,0.2637287676334381,0.092980220913887,-0.3222328126430511,0.999866247177124,0.3435731828212738,0.0829731598496437,-0.3536916971206665,0.999941110610962,0.3049884438514709,0.0922911092638969,-0.0946767777204513,0.9998992085456848,0.3060898780822754,0.1249087005853653,-0.3248631060123443,0.999962031841278,0.2856911122798919,0.1277504116296768,-0.2497424036264419,0.9998830556869508,0.5212709307670593,0.1632313132286071,-0.3012290000915527,0.999987542629242,0.36181640625,0.1847555637359619,0.111965887248516,0.9985495209693908,0.6683528423309326,0.2820744812488556,-0.745962381362915,0.997212529182434,0.3984391987323761,0.3032214641571045,0.41907399892807,0.0375590845942497,0.6084367036819458,0.155482530593872,-1.1230586767196655,0.9893823266029358,0.3680712878704071,0.3482374548912048,0.6020209789276123,0.088117778301239,0.6013074517250061,0.1216054558753967,-1.1877731084823608,0.9771698117256165,0.3585081696510315,0.3605400323867798,0.6317698955535889,0.1044401749968528,0.5848981142044067,0.1154456213116645,-1.1272443532943726,0.9763246178627014,0.3508066534996032,0.3588390052318573,0.5864413380622864,0.1046145558357238,0.5769052505493164,0.1271418929100036,-1.105095148086548,0.968518078327179,0.3590944707393646,0.3558582067489624,0.5838692784309387,0.1115020141005516,0.5269535779953003,0.4499653279781341,-0.1721182912588119,0.9998804926872252,0.4163025915622711,0.4536081850528717,0.172154814004898,0.9983881115913392,0.5384812951087952,0.6594496965408325,-0.213478609919548,0.996117353439331,0.4056185185909271,0.6250673532485962,0.4469283521175384,0.8625855445861816,0.5902515649795532,0.8725641369819641,-0.3233763575553894,0.997214376926422,0.3760484158992767,0.7822157740592957,0.7294382452964783,0.9281660914421082,0.6380190253257751,0.9024742245674132,-0.347975343465805,0.9613763689994812,0.4032533466815948,0.8106630444526672,0.7467216849327087,0.8282069563865662,0.4665869474411011,0.938902735710144,-0.6385027170181274,0.9947691559791564,0.213450625538826,0.8249844312667847,0.6473419070243835,0.9606606364250184,171.20232810864138,171.4815761290859,6.180939056300448
up,0.2686201930046081,0.1099869012832641,-0.3592214584350586,0.9999542236328124,0.2790751755237579,0.0901957899332046,-0.3866291344165802,0.9999470710754396,0.288047194480896,0.087728127837181,-0.386664867401123,0.9999572038650512,0.2970017790794372,0.085099957883358,-0.3868623077869415,0.9999600648880004,0.2658727765083313,0.093215711414814,-0.3319750130176544,0.9999252557754515,0.2643945813179016,0.0931674912571907,-0.3318063914775848,0.99989515542984,0.2631880044937134,0.093178316950798,-0.3319787383079529,0.9998663067817688,0.343030720949173,0.0830210596323013,-0.3556765019893646,0.999940812587738,0.3042550086975097,0.0925352051854133,-0.1023773252964019,0.9998984336853028,0.3049909472465515,0.1250206977128982,-0.3336204588413238,0.999962031841278,0.2845849394798279,0.1279144138097763,-0.2605378329753876,0.999882698059082,0.5205997228622437,0.1631909161806106,-0.3009741604328155,0.9999874234199524,0.3604865074157715,0.1852990090847015,0.1058590933680534,0.9985257983207704,0.6681145429611206,0.2818804383277893,-0.747422456741333,0.9971919655799866,0.3970289826393127,0.3024739921092987,0.4182227849960327,0.038044299930334,0.6078040599822998,0.155313029885292,-1.1264737844467163,0.9892826676368712,0.364796370267868,0.3286677598953247,0.6045753955841064,0.0888031646609306,0.6004427075386047,0.121516928076744,-1.1905876398086548,0.976959466934204,0.3553485870361328,0.3355404436588287,0.6363328099250793,0.1047529280185699,0.5836185216903687,0.1154065877199173,-1.130449295043945,0.9760931134223938,0.3476743400096893,0.3338968455791473,0.5927144289016724,0.1048201993107795,0.57562655210495,0.127112329006195,-1.1085211038589478,0.9681662321090698,0.355996698141098,0.3331976234912872,0.5857667922973633,0.1116618290543556,0.5270868539810181,0.4498782753944397,-0.1713031977415084,0.9998797178268432,0.4162786304950714,0.4536017775535583,0.1713747829198837,0.9983773827552797,0.5384613275527954,0.6594492793083191,-0.2225584834814071,0.9961421489715576,0.4055429697036743,0.6253884434700012,0.4455585181713104,0.8623943328857422,0.5902090072631836,0.872785747051239,-0.3438349962234497,0.9972507357597352,0.3760162591934204,0.7824141383171082,0.7339121699333191,0.928375244140625,0.6378918290138245,0.9025694727897644,-0.3696945309638977,0.9615253210067748,0.4031776487827301,0.8107196688652039,0.7514684796333313,0.8279460668563843,0.4663092494010925,0.9389145970344543,-0.6607531905174255,0.9948432445526124,0.2134413868188858,0.8250417113304138,0.651630699634552,0.9609276056289672,171.19925358665068,171.433145165372,6.402785020468761
up,0.2680396139621734,0.1100723519921302,-0.3962903320789337,0.9999547600746156,0.2782060205936432,0.0903476774692535,-0.4168657660484314,0.9999480843544006,0.2872929871082306,0.0878680795431137,-0.4169028401374817,0.9999577403068542,0.2964004874229431,0.085206426680088,-0.4171140789985657,0.9999607801437378,0.2643103003501892,0.0934600979089737,-0.3632251918315887,0.9999269247055054,0.2625023424625397,0.0935110971331596,-0.3630360960960388,0.9998961687088012,0.2608701586723327,0.0936402529478073,-0.3631797134876251,0.9998680353164672,0.3416842520236969,0.0831467807292938,-0.3611750900745392,0.999941349029541,0.2995515763759613,0.0932481959462165,-0.1136424839496612,0.9998993277549744,0.3044017553329468,0.1251185089349746,-0.3624531626701355,0.9999623894691468,0.2832899391651153,0.1282426714897155,-0.2907566726207733,0.9998838305473328,0.5197611451148987,0.1627087742090225,-0.3015232682228088,0.9999874234199524,0.3550047278404236,0.1864283382892608,0.1044876351952552,0.9985100030899048,0.6676796674728394,0.2815656363964081,-0.7563104033470154,0.9971572756767272,0.3931552171707153,0.3022881150245666,0.4198870658874511,0.0376971177756786,0.6063514351844788,0.1550196409225464,-1.149031162261963,0.9892429113388062,0.3645039498806,0.3324130773544311,0.6096314787864685,0.0877790972590446,0.5975631475448608,0.1213610470294952,-1.2153239250183103,0.9768359065055848,0.3566026985645294,0.3421425819396972,0.6419734358787537,0.1033460944890976,0.5810766220092773,0.1152207255363464,-1.150852084159851,0.97594952583313,0.3485814034938812,0.3405344188213348,0.5994561910629272,0.1033326461911201,0.573949933052063,0.1269207298755645,-1.1295183897018433,0.967803120613098,0.3560717701911926,0.3386823832988739,0.5910444855690002,0.1100876033306121,0.5272908210754395,0.4497742056846618,-0.1712792664766311,0.9998796582221984,0.4161716401576996,0.4536806046962738,0.1713479906320572,0.9983764290809632,0.5384537577629089,0.6594393849372864,-0.2301332652568817,0.9961426854133606,0.4054259955883026,0.6256510615348816,0.4511838257312774,0.8594483733177185,0.5899654030799866,0.8729599714279175,-0.3448154330253601,0.997267246246338,0.3761230409145355,0.782878577709198,0.7640941739082336,0.9272732734680176,0.6377233862876892,0.902616322040558,-0.3695067465305328,0.9613611698150636,0.4030990600585937,0.8108941316604614,0.783625066280365,0.8246230483055115,0.4664144515991211,0.9390681982040404,-0.6628726124763489,0.9948877096176147,0.2135005295276641,0.8251522183418274,0.6793649792671204,0.9605796337127686,171.25113521635012,170.9937656896639,7.064661258262509
up,0.2681236863136291,0.1100844070315361,-0.4210878908634186,0.999955952167511,0.2783699929714203,0.0904048308730125,-0.436383455991745,0.9999493956565856,0.2874122560024261,0.0879157558083534,-0.4364260137081146,0.9999586939811708,0.2964330315589905,0.0852369293570518,-0.4366553425788879,0.9999617338180542,0.2639671266078949,0.0935589969158172,-0.3848878145217895,0.999928891658783,0.2618638873100281,0.0936316698789596,-0.3846734762191772,0.999898374080658,0.259855717420578,0.0937959998846054,-0.3847952783107757,0.9998708367347716,0.3418343365192413,0.0831590294837951,-0.3615960478782654,0.9999426007270812,0.2973353266716003,0.0936309322714805,-0.120536170899868,0.9999011754989624,0.3044291138648987,0.1251328885555267,-0.3795191347599029,0.9999632239341736,0.2831419706344604,0.1282766759395599,-0.3106206357479095,0.9998862147331238,0.518966019153595,0.1623015701770782,-0.2989165186882019,0.9999874830245972,0.3522552251815796,0.1865490674972534,0.1047059074044227,0.998508870601654,0.6675173044204712,0.2815159261226654,-0.7564452886581421,0.9971704483032228,0.393051266670227,0.3022164106369018,0.4207608997821808,0.0376208312809467,0.6045953631401062,0.1548748612403869,-1.153867244720459,0.989293932914734,0.3646061718463897,0.3336247503757477,0.6132155656814575,0.0876470133662223,0.5945022106170654,0.1211905777454376,-1.220607876777649,0.9768661856651306,0.3567607998847961,0.3441793620586395,0.6474527716636658,0.1030168980360031,0.5773795247077942,0.1150891110301017,-1.1540037393569946,0.9759714603424072,0.3486141264438629,0.342665821313858,0.6065912842750549,0.1029713153839111,0.5712622404098511,0.1268055588006973,-1.1335588693618774,0.9677453637123108,0.3561791181564331,0.3405074775218963,0.5962698459625244,0.1097215116024017,0.5273077487945557,0.449467122554779,-0.1712574064731598,0.9998800158500672,0.4161378443241119,0.4536231160163879,0.1713238507509231,0.998380482196808,0.5384452939033508,0.6594094038009644,-0.2318298518657684,0.9961490631103516,0.405406504869461,0.6256552934646606,0.4507089257240295,0.8577567338943481,0.5898246765136719,0.8729857802391052,-0.3464308083057403,0.9972670674324036,0.3763395547866821,0.7829121351242065,0.7612305879592896,0.9266512393951416,0.6377121210098267,0.9026142358779908,-0.3708305656909942,0.9612632393836976,0.4032109379768371,0.8108927607536316,0.780251145362854,0.8228376507759094,0.4668375551700592,0.9392655491828918,-0.6643697619438171,0.9948879480361938,0.2135761678218841,0.8251555562019348,0.6753837466239929,0.9602749347686768,171.30365737395672,170.8025856226841,7.4245346046467695
up,0.2682332098484039,0.1100952327251434,-0.4340336620807647,0.999957263469696,0.2790313959121704,0.0903853774070739,-0.4443198442459106,0.999950110912323,0.2886217534542084,0.0879007428884506,-0.4443784952163696,0.9999592304229736,0.2983247637748718,0.0852269604802131,-0.4446134567260742,0.9999621510505676,0.2637513875961303,0.0935677289962768,-0.3949554860591888,0.9999302625656128,0.2612735033035278,0.0936462506651878,-0.3947070240974426,0.9999000430107116,0.258786529302597,0.0938488915562629,-0.3948177695274353,0.9998725652694702,0.3425578773021698,0.0831476524472236,-0.354511946439743,0.9999433159828186,0.2938298285007477,0.0939873084425926,-0.1207272112369537,0.9999029040336608,0.3051185607910156,0.1251375526189804,-0.3855763077735901,0.9999639987945556,0.2830690741539001,0.1282858997583389,-0.3196537792682647,0.9998893737792968,0.5176603198051453,0.1618963778018951,-0.2913167178630829,0.9999879002571106,0.3483273386955261,0.1865440756082534,0.1121681630611419,0.9985628724098206,0.667370617389679,0.2814867198467254,-0.7565625905990601,0.9972282648086548,0.3930892944335937,0.3049830198287964,0.4130004942417145,0.0372138656675815,0.6036112904548645,0.154704064130783,-1.1606998443603516,0.9895347356796264,0.3742715418338775,0.3746015131473541,0.5715186595916748,0.086677685379982,0.5924848914146423,0.1208727061748504,-1.2281782627105713,0.9771904349327089,0.3700763285160064,0.395395278930664,0.606239914894104,0.1015735417604446,0.5752562284469604,0.1148590147495269,-1.1571720838546753,0.9762885570526124,0.3618582189083099,0.3965250849723816,0.561593234539032,0.1014147400856018,0.5698781609535217,0.1266430616378784,-1.1388908624649048,0.9680449962615968,0.3695490658283233,0.3906883299350738,0.5546520352363586,0.1080765649676323,0.5273811221122742,0.4493730962276459,-0.1707785129547119,0.9998834133148192,0.4160193800926208,0.4536193609237671,0.1707866489887237,0.9984330534934998,0.5382162928581238,0.6594071388244629,-0.2228384017944336,0.9961392283439636,0.4053612649440765,0.6257922053337097,0.4489975869655609,0.8560984134674072,0.5897995829582214,0.8729575276374817,-0.3200278580188751,0.9972209334373474,0.3765220940113067,0.782910168170929,0.757277250289917,0.9255936145782472,0.6377403736114502,0.9025760293006896,-0.3418468236923218,0.960414171218872,0.4032860696315765,0.8108347058296204,0.7759106159210205,0.8201283812522888,0.4672669470310211,0.939345359802246,-0.6387853026390076,0.9947943091392516,0.21358123421669,0.8250223398208618,0.6739567518234253,0.959750235080719,171.25727091326078,170.60908547166804,7.946880955409452
up,0.2788017392158508,0.110035739839077,-0.4452512860298157,0.9999608993530272,0.2910081148147583,0.0899479016661644,-0.4464878141880035,0.9999505877494812,0.3015573918819427,0.0874588638544082,-0.4465831220149994,0.9999597072601318,0.312359869480133,0.0848105549812316,-0.4468543827533722,0.9999621510505676,0.2670339345932007,0.093555748462677,-0.4026981592178345,0.9999316930770874,0.2617672979831695,0.093823030591011,-0.4023835062980652,0.9999014735221864,0.2586633563041687,0.0942361131310463,-0.4024639427661896,0.9998733997344972,0.3497203886508941,0.082783542573452,-0.3012765944004059,0.9999428391456604,0.2832450568675995,0.0953233912587165,-0.1035059243440628,0.9999018907546996,0.3145641982555389,0.1249240860342979,-0.3807188868522644,0.999965250492096,0.2855147123336792,0.128152996301651,-0.3240287601947784,0.999895453453064,0.5122963190078735,0.160277858376503,-0.2304684221744537,0.9999890327453612,0.3390982449054718,0.1850122809410095,0.1406348794698715,0.9987140893936156,0.6648257970809937,0.2814132273197174,-0.6759461760520935,0.9973720908164978,0.3911886513233185,0.3073260188102722,0.359853059053421,0.0370362177491188,0.6016034483909607,0.1542444974184036,-1.0650207996368408,0.9903568029403688,0.3915591835975647,0.4008053839206695,0.4380210638046264,0.0848862752318382,0.5889354944229126,0.1196005195379257,-1.126734495162964,0.978388249874115,0.3916390538215637,0.4260572791099548,0.4630379676818847,0.0982943922281265,0.5724538564682007,0.1137896329164505,-1.0557032823562622,0.9774620532989502,0.384537786245346,0.4283847510814667,0.4193510115146637,0.0978017821907997,0.5676934719085693,0.1258160769939422,-1.0433136224746704,0.9693516492843628,0.3926211595535278,0.420997679233551,0.4205036759376526,0.1044557392597198,0.5274124145507812,0.4471964836120605,-0.1676397174596786,0.9998937845230104,0.4159112274646759,0.4517815113067627,0.1674351245164871,0.998604953289032,0.537197470664978,0.6593809127807617,-0.1843190044164657,0.9959762692451476,0.4052982330322265,0.6260274648666382,0.4027146995067596,0.8481130003929138,0.5895232558250427,0.8733152151107788,-0.2582896947860718,0.9969183802604676,0.3767734169960022,0.7828500270843506,0.681334912776947,0.9205945134162904,0.6379228830337524,0.9030027389526368,-0.2772427499294281,0.9559206366539,0.403448075056076,0.8108535408973694,0.6963831186294556,0.8074362277984619,0.4655514061450958,0.939385712146759,-0.5672041177749634,0.9942607283592224,0.2132541984319687,0.8244978189468384,0.5776241421699524,0.9570725560188292,171.03630830669186,170.0372599042936,9.426866975377738
up,0.2805916666984558,0.1094402819871902,-0.491513729095459,0.9999628663063048,0.2923555374145508,0.0887131318449974,-0.4850277602672577,0.9999524354934692,0.3030642569065094,0.0862995460629463,-0.4851318001747131,0.9999611377716064,0.3138481080532074,0.0837679058313369,-0.4854292273521423,0.9999634623527528,0.2676825225353241,0.0923383608460426,-0.4448358118534088,0.9999341368675232,0.2618047297000885,0.092685729265213,-0.4445103704929352,0.9999045133590698,0.2582029700279236,0.0932020395994186,-0.4445769190788269,0.9998767971992492,0.351005494594574,0.0820176750421524,-0.3100161552429199,0.9999445676803588,0.279569923877716,0.0949721410870552,-0.1216750815510749,0.9999033808708192,0.3152625262737274,0.1243159174919128,-0.414030373096466,0.9999664425849916,0.2856474220752716,0.127454400062561,-0.3611492216587066,0.9998992085456848,0.5111267566680908,0.1595547348260879,-0.2301107197999954,0.9999892115592957,0.3360180556774139,0.1836872994899749,0.1391884684562683,0.9987374544143676,0.6635605096817017,0.2814130485057831,-0.6733367443084717,0.9973726272583008,0.3892776370048523,0.307428240776062,0.3704459071159363,0.0372821539640426,0.6015002727508545,0.1537834852933883,-1.0816634893417358,0.9904474020004272,0.3892526030540466,0.3943957686424255,0.475221574306488,0.0849839076399803,0.588959276676178,0.1187781989574432,-1.145988702774048,0.9784711003303528,0.3905302286148071,0.4153043031692505,0.501859724521637,0.0981842875480651,0.572660505771637,0.1129896789789199,-1.0781958103179932,0.9775661826133728,0.3836695849895477,0.4181487262248993,0.4577258825302124,0.0976609364151954,0.5677948594093323,0.1251645535230636,-1.0614025592803955,0.969455063343048,0.3921801149845123,0.4118827879428863,0.4578303098678589,0.1043353974819183,0.527407705783844,0.4454706311225891,-0.1679489761590957,0.9998945593833924,0.4158867597579956,0.4501730501651764,0.1677629351615905,0.9986262321472168,0.5369646549224854,0.659019410610199,-0.2046387791633606,0.9958631992340088,0.4051188826560974,0.6258320212364197,0.4054352343082428,0.8449240326881409,0.589492678642273,0.8735383749008179,-0.2957073152065277,0.9968307018280028,0.3769432604312897,0.7828595638275146,0.6905624270439148,0.9196056723594666,0.6379801630973816,0.9033282995224,-0.3165788054466247,0.9551201462745668,0.4036740362644195,0.8109248876571655,0.706272542476654,0.8051248788833618,0.4650630056858063,0.9393553733825684,-0.6184868216514587,0.9941351413726808,0.2135794758796692,0.8243554830551147,0.5850840210914612,0.9563916325569152,171.06934441208415,169.55533929470073,9.873852605747821
